posted,neighborhood,post title,number bedrooms,sqft,URL,price,neighborhood_simplified
2022-03-01 13:37:00,(Strathcona -- City Centre City Of Vancouver,Unique 2 Bedroom w/ Patio,2.0,,https://vancouver.craigslist.org/van/apa/d/vancouver-unique-bedroom-patio/7452555036.html,2500,Vancouver
2022-03-01 13:37:00,( City Of Vancouver,"Underground Parking, Full Size Stainless Steel Appliances, Social Room",,399.0,https://vancouver.craigslist.org/van/apa/d/vancouver-underground-parking-full-size/7452554901.html,1900,Vancouver
2022-03-01 13:36:00,(Lower Lonsdale North Shore,Large 1bed/1bath w/Den! Great Location - Avail April 1,1.0,770.0,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-large-1bed-1bath-den/7452554763.html,2475,
2022-03-01 13:36:00,(Coquitlam Tricities,Newly renovated (2020) Whole house,5.0,2850.0,https://vancouver.craigslist.org/pml/apa/d/coquitlam-newly-renovated-2020-whole/7452554318.html,5325,Coquitlam
2022-03-01 13:35:00,(Yaletown City Of Vancouver,Yaletown 1 bed - HIGH Floor - $2000,1.0,530.0,https://vancouver.craigslist.org/van/apa/d/vancouver-yaletown-bed-high-floor/7452554142.html,2000,Vancouver
2022-03-01 13:35:00,(Coquitlam Tricities,Sherwood apartments available March 1 aptrentals.net,1.0,600.0,https://vancouver.craigslist.org/pml/apa/d/coquitlam-north-sherwood-apartments/7440432227.html,1500,Coquitlam
2022-03-01 13:33:00,"(Coquitlam (Coquitlam West), Bc Tricities","NEAR LOUGHEED MALL, 2 BDRM AND DEN WITH VIEWS!",2.0,911.0,https://vancouver.craigslist.org/pml/apa/d/coquitlam-near-lougheed-mall-bdrm-and/7449596518.html,2800,Coquitlam
2022-03-01 13:31:00,(Surrey Fraser Heights Delta,Bright and Clean Basement  Suite,2.0,,https://vancouver.craigslist.org/rds/apa/d/surrey-northeast-bright-and-clean/7452551948.html,1480,Surrey
2022-03-01 13:31:00,"(Vancouver, Mackenzie Heights City Of Vancouver",Stunning Fully Furnished 4BR Upper Suite in Prime Vancouver West,4.0,3000.0,https://vancouver.craigslist.org/van/apa/d/vancouver-stunning-fully-furnished-4br/7452551882.html,6000,Vancouver
2022-03-01 13:30:00,(North Burnaby Burnaby,Brand New 1 Bedroom Basement Suite in New Home,1.0,650.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-brand-new-bedroom-basement/7440535756.html,1650,Burnaby
2022-03-01 13:28:00,(Lougheed Or Burquitlam Burnaby,Lougheed Heights large two bedroom two bath near SFU and Skytrain,2.0,963.0,https://vancouver.craigslist.org/bnc/apa/d/coquitlam-north-lougheed-heights-large/7452550647.html,2800,Burnaby
2022-03-01 13:28:00,(1295 West 12 Ave City Of Vancouver,"one bedroom close VGH, ready for Mar 1st",1.0,650.0,https://vancouver.craigslist.org/van/apa/d/vancouver-one-bedroom-close-vgh-ready/7444395575.html,1600,Vancouver
2022-03-01 13:27:00,(Vancouver City Of Vancouver,Downtown One bedroom - Hudson 610 Granville St,1.0,581.0,https://vancouver.craigslist.org/van/apa/d/vancouver-downtown-one-bedroom-hudson/7452550003.html,2200,Vancouver
2022-03-01 13:24:00,(Surrey Delta,Basement suite,2.0,800.0,https://vancouver.craigslist.org/rds/apa/d/surrey-basement-suite/7452548611.html,1350,Surrey
2022-03-01 13:21:00,"(4058 W 17Th Avevancouver, Bc City Of Vancouver",Seven Rooms House For Students,7.0,4448.0,https://vancouver.craigslist.org/van/apa/d/vancouver-seven-rooms-house-for-students/7452547274.html,6600,Vancouver
2022-03-01 13:18:00,( City Of Vancouver,2bedrooms 1Den 1.5washroom laneway hous in East Vancouver close to PNE,2.0,600.0,https://vancouver.craigslist.org/van/apa/d/vancouver-2bedrooms-1den-15washroom/7447919844.html,2100,Vancouver
2022-03-01 13:18:00,(Kitsilano City Of Vancouver,"Furnished! 2bed/2bath Close to Beach, Transit, Shops!",2.0,860.0,https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-2bed-2bath-close-to/7452545329.html,3200,Vancouver
2022-03-01 13:16:00,(Vancouver City Of Vancouver,⭐️ RARE Magnificent Luxury Condo w/ 2750 sqft Living Space!,2.0,2750.0,https://vancouver.craigslist.org/van/apa/d/vancouver-rare-magnificent-luxury-condo/7452544588.html,14995,Vancouver
2022-03-01 13:15:00,(Downtown City Of Vancouver,"Beautiful luxury suite - fully furnished, all inclusive",1.0,450.0,https://vancouver.craigslist.org/van/apa/d/vancouver-beautiful-luxury-suite-fully/7451412399.html,2250,Vancouver
2022-03-01 13:15:00,(Edmonds,3 Level 3 BD Townhouse avail. now @ Village del Mar,3.0,1719.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-level-bd-townhouse-avail-now/7452544062.html,3000,
2022-03-01 13:13:00,(Langara College City Of Vancouver,Vancouver Langara College 3 Bed 2 Bath laneway house,3.0,700.0,https://vancouver.craigslist.org/van/apa/d/vancouver-vancouver-langara-college-bed/7449487677.html,2700,Vancouver
2022-03-01 13:12:00,"(Burnaby, Bc Burnaby",One block from Metrotown Mall,1.0,,https://vancouver.craigslist.org/bnc/apa/d/burnaby-one-block-from-metrotown-mall/7452542817.html,1450,Burnaby
2022-03-01 13:12:00,(Fraser St & E 58Th Ave City Of Vancouver,1 Bedroom 1 Bathroom- Rooftop Patio,1.0,583.0,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-bathroom-rooftop-patio/7443552412.html,1938,Vancouver
2022-03-01 13:12:00,(South Vancouver,Brand new Laneway Home for RENT in South Vancouver,2.0,650.0,https://vancouver.craigslist.org/van/apa/d/vancouver-brand-new-laneway-home-for/7444465691.html,1950,Vancouver
2022-03-01 13:12:00,(Fraser St & E 58Th Ave City Of Vancouver,2 Bed + FLEX PET FRIENDLY,1.0,759.0,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-flex-pet-friendly/7443550265.html,2550,Vancouver
2022-03-01 13:12:00,(Yaletown,Downtown Furnished Condo March 1st Pacific & Burrard,,530.0,https://vancouver.craigslist.org/van/apa/d/vancouver-downtown-furnished-condo/7452541523.html,1995,
2022-03-01 13:07:00,(Saunders Richmond,Richmond 2 Bedroom 1 Bath Ground Level Suite for Rent,2.0,,https://vancouver.craigslist.org/rch/apa/d/richmond-richmond-bedroom-bath-ground/7452540229.html,1600,Richmond
2022-03-01 13:07:00,(South Vancouver,Brand new 2 Bedroom Basement for RENT in South Vancouver,2.0,500.0,https://vancouver.craigslist.org/van/apa/d/vancouver-brand-new-bedroom-basement/7444462738.html,1650,Vancouver
2022-03-01 13:02:00,(Coquitlam Town Centre Tricities,The most sought after building in Coquitlam Centre,1.0,600.0,https://vancouver.craigslist.org/pml/apa/d/coquitlam-the-most-sought-after/7444543695.html,2100,Coquitlam
2022-03-01 13:01:00,"(Tinseltown, Downtown City Of Vancouver","3 bedroom 2.5 bath TOWNHOUSE, Downtown, Huge Patio",3.0,1300.0,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-25-bath-townhouse/7449047984.html,4800,Vancouver
2022-03-01 13:00:00,(Vancouver West City Of Vancouver,Independent door one-bedroom with alone bathroom,1.0,550.0,https://vancouver.craigslist.org/van/apa/d/vancouver-independent-door-one-bedroom/7451405490.html,1150,Vancouver
2022-03-01 12:59:00,(Main,Renovated 4 bdrm character home in desirable Main/Fraser neighbourhood,4.0,2200.0,https://vancouver.craigslist.org/van/apa/d/vancouver-renovated-bdrm-character-home/7452535772.html,6000,
2022-03-01 12:58:00,(Coquitlam Tricities,Brand New Luxurious Studio - $1800,,528.0,https://vancouver.craigslist.org/pml/apa/d/coquitlam-brand-new-luxurious-studio/7452535254.html,1800,Coquitlam
2022-03-01 12:58:00,(Coquitlam West Tricities,New 2nd Floor 2 Bedroom Plus Den Apartment Rental in Coquitlam West,2.0,810.0,https://vancouver.craigslist.org/pml/apa/d/coquitlam-new-2nd-floor-bedroom-plus/7452535218.html,2400,Coquitlam
2022-03-01 12:58:00,( Tricities,Beautiful 1 Bedroom+1 Large Den Burquitlam! 1 Parking+locker included!,1.0,590.0,https://vancouver.craigslist.org/pml/apa/d/coquitlam-beautiful-bedroom1-large-den/7452535117.html,2100,
2022-03-01 12:57:00,( City Of Vancouver,Brand New Studio + 1 Den  + 1 Parking by Queen Elizabeth Park,,480.0,https://vancouver.craigslist.org/van/apa/d/vancouver-brand-new-studio-den-parking/7452534914.html,2100,Vancouver
2022-03-01 12:57:00,(Coquitlam Centre City Of Vancouver,2Br Condo Unit by Skytrain Stn,2.0,760.0,https://vancouver.craigslist.org/van/apa/d/coquitlam-2br-condo-unit-by-skytrain-stn/7452534665.html,2199,Coquitlam
2022-03-01 12:57:00,(Burnaby City Of Vancouver,Spacious 2 bedroom townhouse Unfurnished @ Burnaby,2.0,1100.0,https://vancouver.craigslist.org/van/apa/d/burnaby-spacious-bedroom-townhouse/7452534555.html,2400,Burnaby
2022-03-01 12:56:00,(Langley Delta,"Langley City; Sussex Place - Renovated 1 bed, 1 bath available soon!",1.0,634.0,https://vancouver.craigslist.org/rds/apa/d/langley-city-sussex-place-renovated-bed/7452533007.html,1450,Langley
2022-03-01 12:54:00,(Richmond Centre Richmond,Brand New 1 Bed +1 Flex 1 Parking Paramount Richmond Centre,1.0,500.0,https://vancouver.craigslist.org/rch/apa/d/richmond-brand-new-bed-flex-parking/7446619656.html,1950,Richmond
2022-03-01 12:53:00,(Caulfield North Shore,"Luxury Ground Lvl 1 BD+BA w/ New Kitchen, Amenities included + Patio!",1.0,720.0,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-luxury-ground-lvl-bdba/7452532575.html,2200,
2022-03-01 12:52:00,(Joyce Collingwood Street City Of Vancouver,A room in Joyce Street,1.0,,https://vancouver.craigslist.org/van/apa/d/vancouver-room-in-joyce-street/7452532406.html,590,Vancouver
2022-03-01 12:52:00,"(Marpole-Oakridge, Vancouver City Of Vancouver",LARGE 2 BEDROOM 1073 SQ-FT HIGH-RISE APARTMENTS FOR RENT,2.0,1073.0,https://vancouver.craigslist.org/van/apa/d/vancouver-large-bedroom-1073-sq-ft-high/7452532045.html,2700,Vancouver
2022-03-01 12:52:00,(Mount Pleasant City Of Vancouver,Furnished 2 BR 2 Bath Luxe Unit @ Ellsworth,2.0,,https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-br-bath-luxe-unit/7452530783.html,5800,Vancouver
2022-03-01 12:51:00,"(Marpole-Oakridge, Vancouver City Of Vancouver",LARGE 2 BEDROOM 947 SQ-FT GARDEN APARTMENTS FOR RENT,2.0,947.0,https://vancouver.craigslist.org/van/apa/d/vancouver-large-bedroom-947-sq-ft/7452531954.html,2175,Vancouver
2022-03-01 12:51:00,"(Marpole-Oakridge, Vancouver City Of Vancouver",LARGE 1 BEDROOM HIGH-RISE APARTMENT W/ IN-SUITE LAUNDRY FOR RENT,1.0,,https://vancouver.craigslist.org/van/apa/d/vancouver-large-bedroom-high-rise/7452531876.html,1700,Vancouver
2022-03-01 12:48:00,(Coquitlam Centre City Of Vancouver,2Br Corner Unit by Skytrain Stn,2.0,730.0,https://vancouver.craigslist.org/van/apa/d/coquitlam-2br-corner-unit-by-skytrain/7452530117.html,2050,Coquitlam
2022-03-01 12:47:00,(Langley Delta,"Langley City, Park Terrace - 2 Bedroom Renovated Suite",2.0,902.0,https://vancouver.craigslist.org/rds/apa/d/langley-city-park-terrace-bedroom/7452530000.html,1700,Langley
2022-03-01 12:47:00,(Burnaby Burnaby,BRENTWOOD AREA SOLO DISTRICT 1 BED 1 BATH CONDO,1.0,616.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-brentwood-area-solo-district/7452529651.html,2200,Burnaby
2022-03-01 12:46:00,(West Vancouver City Of Vancouver,2 Bedroom 2 Bathroom in Dundrave,2.0,1250.0,https://vancouver.craigslist.org/van/apa/d/west-vancouver-bedroom-bathroom-in/7440599377.html,4300,West Vancouver
2022-03-01 12:43:00,(Downtown Vancouver City Of Vancouver,Furnished 2 Bedroom apartment at Dolce available March 1st!,2.0,780.0,https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-bedroom-apartment/7440556088.html,3300,Vancouver
2022-03-01 12:43:00,(North Vancouver City Of Vancouver,Fully Furnished Garden Level Studio in the heart of Upper Lonsdale!,,470.0,https://vancouver.craigslist.org/van/apa/d/north-vancouver-northwest-central-fully/7440555778.html,1600,North Vancouver
2022-03-01 12:43:00,(Vancouver City Of Vancouver,Unique Fully Furnished 2 level loft in the historic heart of Downtown!,2.0,1071.0,https://vancouver.craigslist.org/van/apa/d/vancouver-unique-fully-furnished-level/7440538321.html,3850,Vancouver
2022-03-01 12:43:00,(621 East 7Th Ave (Mount Pleasant) City Of Vancouver,2 Bedroom available April 1,1.0,,https://vancouver.craigslist.org/van/apa/d/bedroom-available-april/7452527610.html,2400,Vancouver
2022-03-01 12:42:00,"(Surrey, Ocean Park Delta",Waterfront house for rent,3.0,2300.0,https://vancouver.craigslist.org/rds/apa/d/surrey-waterfront-house-for-rent/7450430065.html,4000,Surrey
2022-03-01 12:42:00,(Yaletown City Of Vancouver,"Available! Bright 1 BD/BA W/ Den, Views, Parking + Pet Friendly!",1.0,494.0,https://vancouver.craigslist.org/van/apa/d/vancouver-available-bright-bd-ba-den/7452527338.html,2100,Vancouver
2022-03-01 12:42:00,"(Coal Harbour, Coal Harbour 1188 W Pender, Vancouver Bc City Of Vancouver",2BD/2BA  Coal Harbour LIKE NEW View Condo; Sapphire in Downtown,2.0,1010.0,https://vancouver.craigslist.org/van/apa/d/vancouver-2bd-2ba-coal-harbour-like-new/7452527165.html,3600,Vancouver
2022-03-01 12:42:00,(Yaletown-Vancouver City Of Vancouver,"Yaletown 2 Bedroom, 1 bath Apartment at Max with great amenities!",2.0,750.0,https://vancouver.craigslist.org/van/apa/d/vancouver-yaletown-bedroom-bath/7452527140.html,2700,Vancouver
2022-03-01 12:31:00,(North Vancouver North Shore,"Lovely, large central studio!",,460.0,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-lovely-large-central/7452521816.html,1362,North Vancouver
2022-03-01 12:29:00,(Brittania Beach North Shore,Short-Term Rental | Furnished House with EVERYTHING! Water+Mountain,2.0,1900.0,https://vancouver.craigslist.org/nvn/apa/d/britannia-beach-short-term-rental/7447491346.html,17500,
2022-03-01 12:29:00,(Point Grey,Spacious Unfurnished 3 Bed+Den+2.5 Bath+yards+EV charging house,3.0,2800.0,https://vancouver.craigslist.org/van/apa/d/vancouver-spacious-unfurnished-bedden25/7447486671.html,5750,
2022-03-01 12:29:00,(Burnaby Burnaby,junior Two (2) Bedroom + Two (2) Bath @ AMAZING BRENTWOOD - 45th Floor,2.0,727.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-junior-two-bedroom-two-bath/7444980821.html,2500,Burnaby
2022-03-01 12:28:00,(Burnaby Burnaby,Newly renovated 2 bedroom suite,2.0,550.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-newly-renovated-bedroom-suite/7446049218.html,1800,Burnaby
2022-03-01 12:28:00,(West Vancouver North Shore,"SPECTACULAR CITY, WATER, BRIDGE, MOUNTAIN, OCEAN, FAMOUS STANLEY PARK",4.0,3000.0,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-spectacular-city-water/7452520184.html,4950,West Vancouver
2022-03-01 12:26:00,(Cypress Estate City Of Vancouver,"Newly Reno, Luxury Ground Lvl 1 BD+BA w/ Amenities included + Patio!",1.0,720.0,https://vancouver.craigslist.org/van/apa/d/west-vancouver-newly-reno-luxury-ground/7452518914.html,2200,Vancouver
2022-03-01 12:24:00,( City Of Vancouver,1 Bed 1 Bath + Den @ River District Vancouver,1.0,650.0,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-bath-den-river-district/7450558506.html,2000,Vancouver
2022-03-01 12:24:00,(Surrey Delta,Two Bedroom Suite in Quiet Cul de Sac,2.0,1000.0,https://vancouver.craigslist.org/rds/apa/d/surrey-two-bedroom-suite-in-quiet-cul/7452518003.html,1500,Surrey
2022-03-01 12:23:00,(North Vancouver,1 Bedroom Lonsdale Apartment with Balcony,1.0,720.0,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-bedroom-lonsdale/7452517297.html,1850,North Vancouver
2022-03-01 12:19:00,(West Vancouver North Shore,"SPECTACULAR CITY, WATER, BRIDGE, MOUNTAIN, OCEAN, FAMOUS STANLEY PARK,",4.0,3000.0,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-spectacular-city-water/7446405469.html,4250,West Vancouver
2022-03-01 12:17:00,(North Burnaby Burnaby,2 Bedroom House - upper unit,2.0,1800.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-bedroom-house-upper-unit/7443005228.html,2350,Burnaby
2022-03-01 12:16:00,(North Delta Delta,North Delta 5 Bed + 3 Full Bath Whole House Rental,5.0,2800.0,https://vancouver.craigslist.org/rds/apa/d/delta-north-delta-bed-full-bath-whole/7452513058.html,4000,Delta
2022-03-01 12:12:00,(Victoria City Of Vancouver,VANCOUVER EAST A/C CONDO TO RENT,1.0,560.0,https://vancouver.craigslist.org/van/apa/d/vancouver-vancouver-east-c-condo-to-rent/7452511686.html,2100,Vancouver
2022-03-01 12:11:00,"(2978 Glen Dr, Coquitlam Tricities",Highrise 2 Bedrooms Condo in Coquitlam Center,2.0,838.0,https://vancouver.craigslist.org/pml/apa/d/coquitlam-highrise-bedrooms-condo-in/7452510899.html,2200,Coquitlam
2022-03-01 12:09:00,(2085 Skyline Court Burnaby,Brand new 3 Bedroom&2 baths condo in Burnaby Brentwood,3.0,1155.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-brand-new-bedroom2-baths-condo/7452510013.html,3800,Burnaby
2022-03-01 12:07:00,(Surrey City Centre Delta,Balance - Studio Condo,,350.0,https://vancouver.craigslist.org/rds/apa/d/surrey-balance-studio-condo/7452509125.html,1100,Surrey
2022-03-01 12:07:00,(Vancouver City Of Vancouver,2 Bed 1 Bath Ground Floor,2.0,790.0,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-bath-ground-floor/7452508759.html,1650,Vancouver
2022-03-01 12:02:00,(Coquitlam West Tricities,COQUITLAM CONDO TO RENT,1.0,593.0,https://vancouver.craigslist.org/pml/apa/d/coquitlam-coquitlam-condo-to-rent/7452505883.html,2100,Coquitlam
2022-03-01 12:01:00,(Yaletown City Of Vancouver,One bed room condo,1.0,700.0,https://vancouver.craigslist.org/van/apa/d/yakutat-one-bed-room-condo/7452505471.html,2400,Vancouver
2022-03-01 12:01:00,(Commerical-Broadway City Of Vancouver,HOME FOR RENT NEAR COMMERCIAL-BROADWAY STATION,3.0,,https://vancouver.craigslist.org/van/apa/d/vancouver-home-for-rent-near-commercial/7452505382.html,3400,Vancouver
2022-03-01 11:59:00,(Surrey Delta,2 bedroom Basement For Rent - North Delta,2.0,950.0,https://vancouver.craigslist.org/rds/apa/d/surrey-upper-west-bedroom-basement-for/7444704643.html,1650,Surrey
2022-03-01 11:55:00,(Tsawwassen Delta,Pet friendly 1 bedroom in the heart of tsawwassen,1.0,,https://vancouver.craigslist.org/rds/apa/d/delta-southwest-pet-friendly-bedroom-in/7452502129.html,1450,Delta
2022-03-01 11:52:00,(Langley Delta,2 bed/2 bath Condo. Balcony + 2 parking!,2.0,,https://vancouver.craigslist.org/rds/apa/d/langley-township-northwest-bed-bath/7451556403.html,2500,Langley
2022-03-01 11:52:00,(Vancouver City Of Vancouver,2 bedroom basement for rent,2.0,,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-basement-for-rent/7452500571.html,1700,Vancouver
2022-03-01 11:51:00,(Lions Gate Village,"2 Bdrm, 1 Bath, Max. 3 people $2800.",2.0,850.0,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-southwest-bdrm-bath-max/7452499925.html,2800,
2022-03-01 11:50:00,(Surrey City Of Vancouver,Beautiful 1 Bedroom Condo @ Surrey Central - April 1st,1.0,550.0,https://vancouver.craigslist.org/van/apa/d/surrey-beautiful-bedroom-condo-surrey/7452499833.html,1550,Surrey
2022-03-01 11:50:00,"(Vancouver, East Van City Of Vancouver","LOWER LEVEL HOUSE IN RENFREW HEIGHTS, VANCOUVER EAST",2.0,825.0,https://vancouver.craigslist.org/van/apa/d/vancouver-lower-level-house-in-renfrew/7452499533.html,1400,Vancouver
2022-03-01 11:48:00,(Arbutus Ridge City Of Vancouver,Arbutus Ridge 2 Bed 2Bath Laneway House for Rent,2.0,850.0,https://vancouver.craigslist.org/van/apa/d/vancouver-arbutus-ridge-bed-2bath/7452498418.html,2950,Vancouver
2022-03-01 11:45:00,(Burnaby Burnaby,2 bedroom suite for rent near Metrotown and Deer Lake,2.0,,https://vancouver.craigslist.org/bnc/apa/d/burnaby-bedroom-suite-for-rent-near/7452497053.html,2100,Burnaby
2022-03-01 11:44:00,(Vancouver City Of Vancouver,Bright Spacious 1 Bed + Den + 1 Bath Condo in Yaletown,1.0,680.0,https://vancouver.craigslist.org/van/apa/d/vancouver-bright-spacious-bed-den-bath/7452496517.html,2650,Vancouver
2022-03-01 11:44:00,( Tricities,"3 Bdrm/2 Bath townhouse Centrally located, near transit & amenities",3.0,,https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-south-bdrm-bath/7452495191.html,2900,
2022-03-01 11:42:00,(Surrey Delta,Large Well maintained 2 bdrm suite located in beautiful neighborhood!,2.0,820.0,https://vancouver.craigslist.org/rds/apa/d/surrey-large-well-maintained-bdrm-suite/7452495246.html,1400,Surrey
2022-03-01 11:40:00,(Richmond Richmond,1 bedroom with den /1 bathroom apartment - Omega,1.0,645.0,https://vancouver.craigslist.org/rch/apa/d/richmond-bedroom-with-den-bathroom/7452494526.html,1790,Richmond
2022-03-01 11:40:00,(Downtown Vancouver City Of Vancouver,D18 - 2 Bedroom Furnished Condo in Fantastic Neighbourhood  0606,2.0,770.0,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-furnished-condo-in/7450325218.html,5000,Vancouver
2022-03-01 11:40:00,(Olympic Village City Of Vancouver,D21 - Junior 1 Bedroom in Olympic Village 0314,1.0,485.0,https://vancouver.craigslist.org/van/apa/d/vancouver-d21-junior-bedroom-in-olympic/7449428636.html,2800,Vancouver
2022-03-01 11:39:00,(Downtown Vancouver City Of Vancouver,D75 - Brand New 2 Bdrm Downtown 0315,2.0,787.0,https://vancouver.craigslist.org/van/apa/d/vancouver-d75-brand-new-bdrm-downtown/7441693566.html,5500,Vancouver
2022-03-01 11:39:00,(999 Seymour Street City Of Vancouver,D35 - Gorgeous 1 bedroom Downtown Vancouver 0419,1.0,567.0,https://vancouver.craigslist.org/van/apa/d/vancouver-d35-gorgeous-bedroom-downtown/7440802362.html,3000,Vancouver
2022-03-01 11:39:00,(Marpole - South Vancouver City Of Vancouver,D29 - Brand New Luxurious Furnished 2 Bed 0321,2.0,1050.0,https://vancouver.craigslist.org/van/apa/d/vancouver-d29-brand-new-luxurious/7440802549.html,4750,Vancouver
2022-03-01 11:39:00,(Vancouver City Of Vancouver,D14 - 2 Bedroom in Yaletown 0213,2.0,1200.0,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-in-yaletown-0213/7445913670.html,6500,Vancouver
2022-03-01 11:39:00,(Coquitlam Tricities,Spectacular + Brand New 3 Bed + 2 Bth@ 567 Clarke + Como - UNFURNISHED,3.0,1030.0,https://vancouver.craigslist.org/pml/apa/d/coquitlam-spectacular-brand-new-bed-bth/7444964169.html,3500,Coquitlam
2022-03-01 11:38:00,(7228 Adera St City Of Vancouver,D38 - Stunning 3 Bedroom in Shannon Mews 0415,3.0,1000.0,https://vancouver.craigslist.org/van/apa/d/vancouver-d38-stunning-bedroom-in/7440802812.html,5950,Vancouver
2022-03-01 11:38:00,(Coal Harbour City Of Vancouver,D32 - 1 bedroom in Coal Harbour 0331,1.0,550.0,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-in-coal-harbour-0331/7440802676.html,3200,Vancouver
2022-03-01 11:38:00,(Vancouver Strathacona City Of Vancouver,D16 - 3 Bedroom Furnished Rental 0401,3.0,1100.0,https://vancouver.craigslist.org/van/apa/d/bedroom-furnished-rental-0401/7440928233.html,3895,Vancouver
2022-03-01 11:38:00,(Kerrisdale City Of Vancouver,D39 - Beautiful 2 bedroom in Shannon Mews 0404,2.0,930.0,https://vancouver.craigslist.org/van/apa/d/vancouver-d39-beautiful-bedroom-in/7443030136.html,4250,Vancouver
2022-03-01 11:38:00,(8 Smithe Mews City Of Vancouver,D22 - spectacular 2 bedroom in Downtown Vancouver 0317,2.0,1200.0,https://vancouver.craigslist.org/van/apa/d/vancouver-d22-spectacular-bedroom-in/7443031003.html,4950,Vancouver
2022-03-01 11:37:00,(Downtown Vancouver City Of Vancouver,D64 - 2 Bedroom 2 Bathroom Fully Furnished!  0301,2.0,929.0,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-bathroom-fully/7443029657.html,4450,Vancouver
2022-03-01 11:37:00,(Olympic Village City Of Vancouver,"D51 - Brand new, two bedroom apartment in Olympic Village!  0318",2.0,1000.0,https://vancouver.craigslist.org/van/apa/d/vancouver-d51-brand-new-two-bedroom/7443030561.html,8000,Vancouver
2022-03-01 11:37:00,(Vancouver City Of Vancouver,D7 - Spacious 3 bedroom apartment with a view!  0501,3.0,1250.0,https://vancouver.craigslist.org/van/apa/d/vancouver-d7-spacious-bedroom-apartment/7440802217.html,7500,Vancouver
2022-03-01 11:35:00,(South Surrey Delta,2 bedroom cottage house,2.0,,https://vancouver.craigslist.org/rds/apa/d/surrey-bedroom-cottage-house/7451030800.html,1600,Surrey
2022-03-01 11:34:00,(Bellevue North Shore,excellent location 1 bd 1 bath with 1000 per week private garden,1.0,700.0,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-excellent-location-bd/7452489261.html,2500,
2022-03-01 11:34:00,(Vancouver City Of Vancouver,Fully Furnished 1br suite available March 31 by joyce skytrain (easy t,1.0,,https://vancouver.craigslist.org/van/apa/d/vancouver-fully-furnished-1br-suite/7449933897.html,1680,Vancouver
2022-03-01 11:34:00,(Olympic Village City Of Vancouver,"D52 - Brand new, two bedroom apartment at Avenue One!  0301",2.0,1000.0,https://vancouver.craigslist.org/van/apa/d/vancouver-d52-brand-new-two-bedroom/7450829488.html,5950,Vancouver
2022-03-01 11:33:00,( City Of Vancouver,D17 - 2 Bedroom Furnished Rental  0604,2.0,850.0,https://vancouver.craigslist.org/van/apa/d/bedroom-furnished-rental-0604/7450895707.html,2500,Vancouver
2022-03-01 11:32:00,(West Vancouver North Shore,Spectacular views! Quiet neighborhood!,1.0,700.0,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-north-spectacular-views/7452489786.html,1934,West Vancouver
2022-03-01 11:32:00,(Port Coquitlam Tricities,upper level house for rent,3.0,1300.0,https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-central-upper-level/7452489736.html,2600,Coquitlam
2022-03-01 11:31:00,"(Vancouver, Bc City Of Vancouver",Furnished Studio in the Second + Main Building in Olympic Village,,476.0,https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-studio-in-the/7446560727.html,2300,Vancouver
2022-03-01 11:31:00,"(Burnaby, Bc Burnaby",Unfurnished Two Bedroom View Property in the Polaris Building,2.0,760.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-unfurnished-two-bedroom-view/7440581354.html,2750,Burnaby
2022-03-01 11:31:00,"(Vancouver, Bc City Of Vancouver",Two Level Unfurnished Two Bedroom Property in Two Harbour Green,2.0,2490.0,https://vancouver.craigslist.org/van/apa/d/vancouver-two-level-unfurnished-two/7449721077.html,8800,Vancouver
2022-03-01 11:31:00,(713-7831 Westminster Hwy Richmond,The Capri in Richmond! Amenities! The best value!,2.0,751.0,https://vancouver.craigslist.org/rch/apa/d/richmond-southeast-the-capri-in/7452489133.html,1750,Richmond
